source_hgnc_id,source_hgnc_symbol,relation,target_hgnc_id,target_hgnc_symbol,stmt_hash,evidence_count,source_counts
11364,STAT3,DecreaseAmount,4983,HMGB1,-2008067418527462,1,"{""reach"": 1}"
11364,STAT3,DecreaseAmount,4983,HMGB1,-3375732747546922,4,"{""reach"": 4}"
11364,STAT3,IncreaseAmount,4983,HMGB1,-13112979653092504,8,"{""medscan"": 1, ""reach"": 7}"
11364,STAT3,IncreaseAmount,587,APEX1,-17476776263029275,1,"{""bel"": 1}"
11364,STAT3,IncreaseAmount,587,APEX1,-29273368536222577,2,"{""medscan"": 2}"
11730,TERT,IncreaseAmount,30064,PBRM1,-18074582531966900,1,"{""reach"": 1}"
11311,SRY,DecreaseAmount,26364,LINC01465,727091536646838,2,"{""biopax"": 2}"
11311,SRY,DecreaseAmount,574,AP4M1,-18745338622004180,1,"{""biopax"": 1}"
11291,SRF,DecreaseAmount,1917,CHD2,8812214392615473,2,"{""biopax"": 2}"
11283,SRC,DecreaseAmount,1874,CFL1,-3819554043449641,1,"{""medscan"": 1}"
11283,SRC,IncreaseAmount,4983,HMGB1,30381552158929602,1,"{""reach"": 1}"
11283,SRC,DecreaseAmount,4983,HMGB1,-18246517126871063,1,"{""reach"": 1}"
10618,CCL2,DecreaseAmount,4983,HMGB1,-9429782444176732,1,"{""reach"": 1}"
10618,CCL2,IncreaseAmount,4983,HMGB1,33742100983057766,1,"{""reach"": 1}"
10513,SAA1,IncreaseAmount,4983,HMGB1,963207776146930,1,"{""reach"": 1}"
CHEBI:9168,PNY3,IncreaseAmount,29931,GNL3,-22072463642510366,1,"{""reach"": 1}"
CHEBI:9168,PNY3,DecreaseAmount,29931,GNL3,13064933608005492,4,"{""reach"": 4}"
CHEBI:9168,PNY3,DecreaseAmount,4983,HMGB1,4175016544333113,3,"{""reach"": 3}"
CHEBI:9150,PNIA4,IncreaseAmount,4983,HMGB1,-31965997224320428,1,"{""ctd"": 1}"
CHEBI:9150,PNIA4,DecreaseAmount,4983,HMGB1,-16007816766952561,5,"{""reach"": 5}"
CHEBI:7553,MYC,IncreaseAmount,26970,COX20,16474124763052228,1,"{""ctd"": 1}"
CHEBI:7553,MYC,DecreaseAmount,9910,RBMX,-12000657453763072,1,"{""ctd"": 1}"
CHEBI:7553,MYC,DecreaseAmount,29931,GNL3,11432235214903067,1,"{""ctd"": 1}"
