source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
9053	PLAUR	DecreaseAmount	10658	SDC1	-9775549406666148	1	"{""reach"": 1}"
3535	F2	IncreaseAmount	10658	SDC1	17163084979408888	1	"{""reach"": 1}"
31532	MIR145	DecreaseAmount	10658	SDC1	-10227675619972871	1	"{""reach"": 1}"
21701	BRAT1	IncreaseAmount	10658	SDC1	-14477228157595585	1	"{""reach"": 1}"
4170	GATA1	DecreaseAmount	10642	CXCL5	-23557351309356709	1	"{""biopax"": 1}"
3535	F2	IncreaseAmount	10642	CXCL5	19433442574783046	3	"{""reach"": 3}"
20837	PAOX	DecreaseAmount	10642	CXCL5	1966426047993289	1	"{""reach"": 1}"
7067	CIITA	DecreaseAmount	10638	CXCL11	10515534150889300	1	"{""reach"": 1}"
2440	CSH1	IncreaseAmount	10638	CXCL11	-34914886939882442	1	"{""reach"": 1}"
9380	PRKACA	DecreaseAmount	10637	CXCL10	-6250159249368793	1	"{""reach"": 1}"
6561	LGALS1	IncreaseAmount	10637	CXCL10	22705669070976640	2	"{""reach"": 2}"
5998	IL1RL1	DecreaseAmount	10637	CXCL10	-4021882901373817	1	"{""reach"": 1}"
5998	IL1RL1	IncreaseAmount	10637	CXCL10	3070723594409151	2	"{""reach"": 2}"
4620	GSN	DecreaseAmount	10637	CXCL10	31156742827456906	1	"{""reach"": 1}"
3535	F2	IncreaseAmount	10637	CXCL10	34650023925343045	3	"{""sparser"": 2, ""reach"": 1}"
3309	ELANE	IncreaseAmount	10637	CXCL10	3016505585003602	2	"{""reach"": 2}"
29330	METTL14	DecreaseAmount	10637	CXCL10	474012686351949	4	"{""reach"": 4}"
2440	CSH1	IncreaseAmount	10637	CXCL10	-14500643081855858	1	"{""reach"": 1}"
20239	FNDC4	IncreaseAmount	10637	CXCL10	-17077044644465381	1	"{""reach"": 1}"
20239	FNDC4	DecreaseAmount	10637	CXCL10	-30559036380067710	3	"{""reach"": 3}"
19137	CD276	IncreaseAmount	10637	CXCL10	10176057971850185	1	"{""reach"": 1}"
19137	CD276	DecreaseAmount	10637	CXCL10	-31562532335074832	1	"{""reach"": 1}"
1764	CDH5	IncreaseAmount	10637	CXCL10	-19295569164982361	1	"{""reach"": 1}"
16059	PAK4	DecreaseAmount	10637	CXCL10	4050336732748429	1	"{""reach"": 1}"
13481	UNC93B1	DecreaseAmount	10637	CXCL10	-25349553207516261	1	"{""reach"": 1}"
12420	TUFM	IncreaseAmount	10637	CXCL10	18914077914856904	1	"{""reach"": 1}"
12420	TUFM	DecreaseAmount	10637	CXCL10	32374366127728694	1	"{""reach"": 1}"
12362	TSC1	DecreaseAmount	10637	CXCL10	17074479358534387	1	"{""medscan"": 1}"
11283	SRC	IncreaseAmount	10637	CXCL10	-12833373353323519	2	"{""reach"": 2}"
11283	SRC	DecreaseAmount	10637	CXCL10	-10481541588419917	1	"{""reach"": 1}"
9399	PRKCD	IncreaseAmount	10634	CCL7	22485821937339276	1	"{""reach"": 1}"
9399	PRKCD	IncreaseAmount	10632	CCL5	13870216015985701	1	"{""medscan"": 1}"
7889	NOX1	DecreaseAmount	10632	CCL5	24255878369454656	1	"{""reach"": 1}"
6561	LGALS1	IncreaseAmount	10632	CCL5	33858007174673678	1	"{""reach"": 1}"
5360	ID1	IncreaseAmount	10632	CCL5	-24813432354733554	1	"{""medscan"": 1}"
392	AKT2	IncreaseAmount	10632	CCL5	24019127233836019	2	"{""reach"": 2}"
3535	F2	DecreaseAmount	10632	CCL5	-139375729315295	1	"{""reach"": 1}"
186	ADA	DecreaseAmount	10632	CCL5	-24832791826844047	1	"{""reach"": 1}"
1606	CCR5	DecreaseAmount	10632	CCL5	29739316932814900	1	"{""reach"": 1}"
1606	CCR5	DecreaseAmount	10632	CCL5	5150598655595007	2	"{""reach"": 2}"
1606	CCR5	IncreaseAmount	10632	CCL5	-25117067862304278	7	"{""reach"": 7}"
12964	ZNF175	DecreaseAmount	10632	CCL5	-28380569669302237	1	"{""bel"": 1}"
9399	PRKCD	IncreaseAmount	10627	CCL3	-17451950924723147	1	"{""medscan"": 1}"
2439	CSF3R	DecreaseAmount	10627	CCL3	17845369002756978	1	"{""reach"": 1}"
1606	CCR5	DecreaseAmount	10627	CCL3	25912249573009126	1	"{""reach"": 1}"
1606	CCR5	IncreaseAmount	10627	CCL3	-24524092466433829	2	"{""reach"": 2}"
12964	ZNF175	DecreaseAmount	10627	CCL3	11728297914828641	1	"{""bel"": 1}"
11433	STX1A	IncreaseAmount	10627	CCL3	-14794917203273935	1	"{""reach"": 1}"
6769	SMAD3	IncreaseAmount	10620	CCL21	31563924176088057	1	"{""reach"": 1}"
6765	MADCAM1	DecreaseAmount	10620	CCL21	-20695383161884861	1	"{""reach"": 1}"
23177	KEAP1	IncreaseAmount	10620	CCL21	10753846742335602	1	"{""reach"": 1}"
5998	IL1RL1	IncreaseAmount	10619	CCL20	29427415770401595	1	"{""reach"": 1}"
3535	F2	IncreaseAmount	10619	CCL20	18860855779649014	1	"{""reach"": 1}"
27849	PAXX	IncreaseAmount	10619	CCL20	-19861759997683891	1	"{""reach"": 1}"
2440	CSH1	IncreaseAmount	10619	CCL20	22416772813875006	2	"{""reach"": 2}"
12964	ZNF175	DecreaseAmount	10619	CCL20	-14198066936125061	1	"{""bel"": 1}"
5187	PRMT1	DecreaseAmount	10610	CCL11	-14252565401937208	1	"{""medscan"": 1}"
5187	PRMT1	IncreaseAmount	10610	CCL11	30044663982065415	1	"{""medscan"": 1}"
3535	F2	IncreaseAmount	10610	CCL11	-32893261336439968	5	"{""medscan"": 1, ""reach"": 4}"
7780	NFE2	DecreaseAmount	1059	BLMH	9506351736928121	2	"{""biopax"": 2}"
6561	LGALS1	IncreaseAmount	10499	S100A9	-1803125162600334	1	"{""reach"": 1}"
5360	ID1	DecreaseAmount	10499	S100A9	6247772081971462	1	"{""reach"": 1}"
5360	ID1	IncreaseAmount	10499	S100A9	-32633179826364455	2	"{""reach"": 2}"
5360	ID1	DecreaseAmount	10499	S100A9	11395684173033713	5	"{""medscan"": 2, ""reach"": 3}"
6769	SMAD3	IncreaseAmount	10498	S100A8	-11302537478411916	1	"{""reach"": 1}"
10387	RPS14	IncreaseAmount	10498	S100A8	31305531975499834	2	"{""reach"": 1, ""sparser"": 1}"
9801	RAC1	DecreaseAmount	1044	BGN	-21442864672396252	1	"{""medscan"": 1}"
