source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts
7132	KMT2A	IncreaseAmount	1001	BCL6	-32564837860223329	3	"{""reach"": 3}"
4172	GATA3	IncreaseAmount	1001	BCL6	35073863531584107	2	"{""reach"": 2}"
3798	FOSL2	IncreaseAmount	1001	BCL6	-32229345492799589	4	"{""medscan"": 1, ""reach"": 2, ""trrust"": 1}"
3498	MECOM	DecreaseAmount	1001	BCL6	-19626641614929732	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	1001	BCL6	-18663708957840282	3	"{""biopax"": 3}"
4071	GABPA	DecreaseAmount	30203	WDR83OS	-27468799853114652	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	1917	CHD2	15956322734807531	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	1917	CHD2	-4689045124113130	3	"{""biopax"": 3}"
12856	YY1	DecreaseAmount	1917	CHD2	8774265465265914	2	"{""biopax"": 2}"
11955	ZNF384	DecreaseAmount	1917	CHD2	12160797063943894	1	"{""biopax"": 1}"
16618	MRPS34	IncreaseAmount	16650	MRPL44	27629098005519747	1	"{""reach"": 1}"
3498	MECOM	DecreaseAmount	10783	SRSF2	-5121044546069089	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	10783	SRSF2	-35798142603721617	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	10783	SRSF2	-29928929427175672	2	"{""biopax"": 2}"
1833	CEBPA	DecreaseAmount	28720	CSTPP1	-16474528402756891	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17870	INVS	-6520638726666858	1	"{""biopax"": 1}"
2082	CLOCK	IncreaseAmount	23682	PLPP6	16410812488828300	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	18008	NXN	-21384119843261000	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	26525	C16orf46	-17726651479219382	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	28802	C18orf21	-22990913802483135	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	28843	GPBP1L1	3005745204752924	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	2734	DDX1	22002387036070591	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	25422	ATP13A4	11366229495308296	1	"{""biopax"": 1}"
6556	LETM1	IncreaseAmount	8800	PDGFB	-31301237993284993	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	8800	PDGFB	6608074110658493	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	8800	PDGFB	-1631802697055380	3	"{""biopax"": 3}"
11955	ZNF384	DecreaseAmount	8800	PDGFB	5565614677540013	1	"{""biopax"": 1}"
11769	TGFB3	IncreaseAmount	8800	PDGFB	18454909815250704	1	"{""reach"": 1}"
1001	BCL6	IncreaseAmount	7547	MYBL1	15923710809347699	1	"{""reach"": 1}"
7976	NR2F2	DecreaseAmount	10700	SEC22B	8172080115753295	1	"{""biopax"": 1}"
4172	GATA3	IncreaseAmount	13450	BANP	21858273353098898	2	"{""reach"": 2}"
1833	CEBPA	DecreaseAmount	12820	REXO4	7330788890958985	1	"{""biopax"": 1}"
3815	FOXI1	DecreaseAmount	17117	SLC35C2	24980864740020937	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	6533	LDB2	5872924729556623	1	"{""biopax"": 1}"
777	ZFHX3	IncreaseAmount	10586	SCN1B	-9108997893812023	1	"{""reach"": 1}"
7976	NR2F2	DecreaseAmount	9571	PSMF1	-9420162843261250	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17298	BRF2	-17517142316743353	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	1103	BRD2	3288792734377812	1	"{""biopax"": 1}"
30141	ALKBH3	IncreaseAmount	882	ATR	-9722265478431707	1	"{""reach"": 1}"
28862	NIPBL	IncreaseAmount	882	ATR	19546008983521399	1	"{""reach"": 1}"
1888	CGGBP1	DecreaseAmount	882	ATR	-32803846488562779	1	"{""medscan"": 1}"
10474	RUVBL1	DecreaseAmount	882	ATR	14884819562564007	1	"{""reach"": 1}"
10474	RUVBL1	IncreaseAmount	882	ATR	7006957997762669	1	"{""reach"": 1}"
1001	BCL6	IncreaseAmount	882	ATR	-8321266645583142	1	"{""reach"": 1}"
1001	BCL6	DecreaseAmount	882	ATR	30518180245201317	1	"{""reach"": 1}"
1001	BCL6	DecreaseAmount	882	ATR	-33441605405784186	4	"{""medscan"": 1, ""reach"": 3}"
7774	NFAT5	IncreaseAmount	19205	STIM2	-17532844692068598	1	"{""reach"": 1}"
4172	GATA3	DecreaseAmount	11406	STK3	-6817834212225024	1	"{""reach"": 1}"
17170	TRUB2	IncreaseAmount	26505	PUS10	16682761219393504	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	17103	TNPO3	-28169763908705203	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	17103	TNPO3	-22973233463510941	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	9470	PRRG2	-9820480464393118	1	"{""biopax"": 1}"
10329	RPL27A	DecreaseAmount	10387	RPS14	-29110983754423033	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	977	BCAT2	24015082087281163	2	"{""biopax"": 2}"
1833	CEBPA	DecreaseAmount	13503	ZBTB20	968478563076653	4	"{""biopax"": 4}"
11955	ZNF384	DecreaseAmount	13503	ZBTB20	17687007188974656	1	"{""biopax"": 1}"
8896	PGK1	IncreaseAmount	17843	TGS1	-32773424058115162	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	10080	RNPS1	-4890214478856071	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	23761	KBTBD4	22390164894279823	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	26742	NAT8L	35380497639007294	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	30960	ZER1	-5464991907644229	1	"{""biopax"": 1}"
13390	NIF3L1	IncreaseAmount	30747	COPS2	-10280218551002203	1	"{""medscan"": 1}"
1833	CEBPA	DecreaseAmount	17946	NOSIP	-10672717311034396	1	"{""biopax"": 1}"
7975	NR2F1	IncreaseAmount	13221	BCL11A	31863933706822646	1	"{""reach"": 1}"
7784	NFIA	IncreaseAmount	13221	BCL11A	35204248859462909	1	"{""reach"": 1}"
7784	NFIA	DecreaseAmount	13221	BCL11A	14669568177615946	1	"{""reach"": 1}"
3498	MECOM	DecreaseAmount	13221	BCL11A	-31382343692087179	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	13221	BCL11A	-6697367781055018	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	13221	BCL11A	21141678732657559	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	13221	BCL11A	5462643118301521	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	13221	BCL11A	10523688682127142	1	"{""biopax"": 1}"
14620	TES	DecreaseAmount	6401	TNPO1	-35851593373939077	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	28384	C3orf38	-477952788796325	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	17485	PPP2R3C	-10712851739355522	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	10328	RPL27	20939325442315350	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	13593	FBXO22	19389418139512345	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	10401	RPS18	-16654759103211421	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	3719	FKBP3	17805986982445690	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	571	AP3S2	-31707970495687972	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17944	EXOSC3	12154877776331595	1	"{""biopax"": 1}"
4172	GATA3	DecreaseAmount	7380	MST1	13123674999803992	1	"{""reach"": 1}"
7132	KMT2A	DecreaseAmount	5542	IGHMBP2	-14535126155170263	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	17157	EDC4	-27970139784954047	2	"{""biopax"": 2}"
7132	KMT2A	DecreaseAmount	5129	HOXC8	-28628798782959689	1	"{""reach"": 1}"
7132	KMT2A	IncreaseAmount	5129	HOXC8	-34453579573114749	2	"{""reach"": 2}"
7132	KMT2A	DecreaseAmount	5129	HOXC8	-23928063270459372	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	28201	TMEM128	-7707299309153684	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	24586	METTL9	-23339946392018226	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	26273	ZNF768	27616246032972026	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17718	SEC11A	17675098889258787	2	"{""biopax"": 2}"
11955	ZNF384	DecreaseAmount	1008	BCL9	-28539703756518042	1	"{""biopax"": 1}"
3189	EEF1A1	IncreaseAmount	13597	FBXW8	27671083042831745	1	"{""signor"": 1}"
25458	MFSD11	DecreaseAmount	95	SLC33A1	34361619767742089	2	"{""reach"": 2}"
4071	GABPA	DecreaseAmount	29004	ZNF646	31579577310451724	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	29004	ZNF646	285594777841683	2	"{""biopax"": 2}"
11201	SOX5	DecreaseAmount	29004	ZNF646	11623756259052857	1	"{""biopax"": 1}"
3942	MTOR	DecreaseAmount	11655	TCP1	-8146000048129078	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	25518	YJU2	22935503101636151	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	28862	NIPBL	3750848151362245	2	"{""biopax"": 2}"
3815	FOXI1	DecreaseAmount	28862	NIPBL	10696058565135094	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	28862	NIPBL	34193832551185974	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	26184	TUT1	26243559796863577	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	13093	ZSCAN20	-17559018422461887	2	"{""biopax"": 2}"
12856	YY1	DecreaseAmount	10441	RPS8	34797995845489746	2	"{""biopax"": 2}"
13356	MCOLN1	IncreaseAmount	8765	PDCD6	32099679258666277	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	7774	NFAT5	2577149567740406	1	"{""biopax"": 1}"
3942	MTOR	IncreaseAmount	3296	EIF4G1	-34419762065308799	1	"{""reach"": 1}"
7976	NR2F2	DecreaseAmount	29000	C2CD2L	-1693264928558491	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	29000	C2CD2L	-29897108812805698	1	"{""biopax"": 1}"
7774	NFAT5	DecreaseAmount	381	AKR1B1	34856806386681608	2	"{""reach"": 2}"
7774	NFAT5	IncreaseAmount	381	AKR1B1	-21485844122239881	8	"{""reach"": 8}"
7774	NFAT5	IncreaseAmount	381	AKR1B1	19628846630903299	1	"{""reach"": 1}"
9888	RBBP5	IncreaseAmount	7132	KMT2A	19775228989051036	1	"{""reach"": 1}"
5129	HOXC8	IncreaseAmount	7132	KMT2A	-4114946398088727	1	"{""reach"": 1}"
17772	TXN2	DecreaseAmount	7132	KMT2A	-5567520978137925	1	"{""medscan"": 1}"
1001	BCL6	IncreaseAmount	7132	KMT2A	10005450895024131	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	2183	VPS13B	-14962360502043487	2	"{""biopax"": 2}"
11955	ZNF384	DecreaseAmount	2183	VPS13B	28922786667897311	1	"{""biopax"": 1}"
8140	OPA1	IncreaseAmount	25458	MFSD11	26607394386810886	1	"{""reach"": 1}"
30306	PHB2	DecreaseAmount	25458	MFSD11	31172180838599841	1	"{""reach"": 1}"
10404	RPS2	IncreaseAmount	25458	MFSD11	33786579641455750	1	"{""reach"": 1}"
3815	FOXI1	DecreaseAmount	15998	NAV3	5002328314100767	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	1928	FOXN3	-7226796445912546	4	"{""biopax"": 4}"
12856	YY1	DecreaseAmount	1928	FOXN3	29025806408449848	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	24523	ZZZ3	13828749733655778	2	"{""biopax"": 2}"
11955	ZNF384	DecreaseAmount	16691	TUBGCP4	-23294948202625031	1	"{""biopax"": 1}"
1581	CCNC	DecreaseAmount	7669	NCOA2	7811785587069949	1	"{""medscan"": 1}"
12856	YY1	IncreaseAmount	16946	P3H4	18491533679149897	1	"{""reach"": 1}"
3942	MTOR	DecreaseAmount	24966	MAF1	-33866012307932096	3	"{""medscan"": 3}"
12856	YY1	DecreaseAmount	9900	RBM3	21877798221896431	2	"{""biopax"": 2}"
95	SLC33A1	DecreaseAmount	3189	EEF1A1	8811981925605336	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	3189	EEF1A1	-25775497163825153	1	"{""reach"": 1}"
12856	YY1	DecreaseAmount	3189	EEF1A1	14607605983075288	1	"{""biopax"": 1}"
10474	RUVBL1	IncreaseAmount	3189	EEF1A1	-2312454115429894	1	"{""reach"": 1}"
3798	FOSL2	IncreaseAmount	10723	SEMA3A	32888813921803113	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	10723	SEMA3A	-10174236006988216	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	10723	SEMA3A	13008809505751102	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	10723	SEMA3A	15361515000349961	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	17497	LZIC	-14613204665078748	2	"{""biopax"": 2}"
8845	PER1	DecreaseAmount	2082	CLOCK	16194632095724563	1	"{""reach"": 1}"
8845	PER1	DecreaseAmount	2082	CLOCK	20873166963183614	1	"{""reach"": 1}"
8845	PER1	DecreaseAmount	2082	CLOCK	-25470348929795544	1	"{""reach"": 1}"
8845	PER1	IncreaseAmount	2082	CLOCK	-30457677552708775	3	"{""reach"": 3}"
8845	PER1	IncreaseAmount	2082	CLOCK	-7835614559350375	7	"{""reach"": 7}"
8845	PER1	DecreaseAmount	2082	CLOCK	-18690348589372773	19	"{""reach"": 19}"
8845	PER1	DecreaseAmount	2082	CLOCK	-10303090920254077	4	"{""reach"": 4}"
3942	MTOR	IncreaseAmount	2082	CLOCK	28203127293984353	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	2082	CLOCK	9539986973549628	3	"{""reach"": 3}"
1910	CHAF1A	IncreaseAmount	2082	CLOCK	-7789491120439694	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	2082	CLOCK	-10144273750609680	2	"{""biopax"": 2}"
16285	TRIM35	DecreaseAmount	2082	CLOCK	32713838336197338	1	"{""reach"": 1}"
1833	CEBPA	DecreaseAmount	28624	FBXL14	26034374958068934	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	11769	TGFB3	-18752909943530699	1	"{""biopax"": 1}"
7181	MNAT1	DecreaseAmount	6950	MCM7	17643997695912389	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	14980	SNX16	34740481049775868	1	"{""biopax"": 1}"
4071	GABPA	IncreaseAmount	7849	NME1	29218371112767760	2	"{""reach"": 2}"
4071	GABPA	DecreaseAmount	7849	NME1	11071752940461270	1	"{""biopax"": 1}"
10474	RUVBL1	IncreaseAmount	7849	NME1	-35770693963960392	1	"{""biopax"": 1}"
8819	PDXK	IncreaseAmount	6499	LAMP1	21445099351955227	2	"{""reach"": 2}"
8140	OPA1	IncreaseAmount	6499	LAMP1	33915742082846515	1	"{""reach"": 1}"
6860	MAP3K8	DecreaseAmount	6499	LAMP1	-12611515411421463	1	"{""reach"": 1}"
589	ATG5	IncreaseAmount	6499	LAMP1	-15649405922652075	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	6499	LAMP1	12463122475503377	1	"{""reach"": 1}"
17397	BANF1	IncreaseAmount	6499	LAMP1	-8492946615983604	3	"{""reach"": 3}"
13356	MCOLN1	DecreaseAmount	6499	LAMP1	-15837932673379179	1	"{""reach"": 1}"
7976	NR2F2	DecreaseAmount	7975	NR2F1	-28661985718181042	2	"{""biopax"": 1, ""reach"": 1}"
7976	NR2F2	IncreaseAmount	7975	NR2F1	-20952933335596223	1	"{""reach"": 1}"
3498	MECOM	DecreaseAmount	7975	NR2F1	21414809626403631	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	8062	NUP153	3732728131803336	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	8062	NUP153	-19160835836878969	1	"{""biopax"": 1}"
8800	PDGFB	IncreaseAmount	10947	SLC20A2	1910280453734118	1	"{""reach"": 1}"
3942	MTOR	DecreaseAmount	12310	TRIP4	25027606776128637	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	25821	ZNF668	11340465353433533	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	25821	ZNF668	7793750562519574	2	"{""biopax"": 2}"
11201	SOX5	DecreaseAmount	25821	ZNF668	19580427626397900	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	15840	KMT2B	-35624265466044040	1	"{""biopax"": 1}"
3798	FOSL2	IncreaseAmount	24110	TXNDC9	30493802239728751	2	"{""reach"": 2}"
7976	NR2F2	IncreaseAmount	6266	KCNJ5	21033803328876737	1	"{""reach"": 1}"
777	ZFHX3	DecreaseAmount	6266	KCNJ5	11081040506840072	1	"{""reach"": 1}"
18620	COG4	DecreaseAmount	11441	STX6	20472152139114052	1	"{""reach"": 1}"
5009	HMGA2	DecreaseAmount	4201	KAT2A	-33421812485345224	1	"{""reach"": 1}"
5009	HMGA2	IncreaseAmount	4201	KAT2A	-14981855137343355	1	"{""reach"": 1}"
3685	FGF7	IncreaseAmount	4566	GRB2	31752962715425966	1	"{""reach"": 1}"
11955	ZNF384	DecreaseAmount	26673	ZSCAN29	-3815913198666239	1	"{""biopax"": 1}"
4071	GABPA	IncreaseAmount	7441	MTIF2	25815782063815045	1	"{""medscan"": 1}"
12856	YY1	DecreaseAmount	14044	MRPL51	17834905773685086	1	"{""biopax"": 1}"
7976	NR2F2	DecreaseAmount	25522	WRAP53	4958091643508653	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	25522	WRAP53	16647670074665907	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	12420	TUFM	-24524805697538863	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	12392	DNAJC7	-71015306342284	2	"{""biopax"": 2}"
8754	PCYT1A	DecreaseAmount	29838	NDOR1	-7715018376026254	1	"{""reach"": 1}"
7976	NR2F2	DecreaseAmount	11201	SOX5	-12704280562091933	1	"{""biopax"": 1}"
4172	GATA3	DecreaseAmount	11201	SOX5	-19513789769562123	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	11201	SOX5	19129874325237859	2	"{""biopax"": 2}"
1833	CEBPA	DecreaseAmount	11201	SOX5	31023175348601233	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	15888	RTEL1	8787971250131689	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	28881	PATJ	9426165701022066	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	12768	NELFA	-34091213988371264	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	8960	PIGC	26549792001765567	1	"{""biopax"": 1}"
10387	RPS14	DecreaseAmount	10329	RPL27A	-21635068379753050	1	"{""reach"": 1}"
3815	FOXI1	DecreaseAmount	10854	SHOX2	33278423550198115	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	10854	SHOX2	-12818354031347969	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	21684	ZNF462	19029850421159584	2	"{""biopax"": 2}"
7976	NR2F2	DecreaseAmount	14559	STOML2	-33439264322681155	1	"{""biopax"": 1}"
3815	FOXI1	DecreaseAmount	14559	STOML2	-13964182291729345	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	14559	STOML2	31653659152738904	2	"{""biopax"": 2}"
1833	CEBPA	DecreaseAmount	14559	STOML2	35505326677812808	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	21303	ADPRHL1	-18377536488345850	3	"{""biopax"": 3}"
4071	GABPA	DecreaseAmount	13917	DDX39B	-26891244573642290	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	13917	DDX39B	22362467497518613	1	"{""biopax"": 1}"
3296	EIF4G1	IncreaseAmount	3278	EIF3D	18088035685745122	1	"{""reach"": 1}"
7774	NFAT5	IncreaseAmount	24944	DDIT4	-8894874587012521	1	"{""reach"": 1}"
7774	NFAT5	DecreaseAmount	24944	DDIT4	13993451688790655	2	"{""reach"": 2}"
7774	NFAT5	IncreaseAmount	24944	DDIT4	4869885226784208	8	"{""medscan"": 2, ""reach"": 6}"
3942	MTOR	IncreaseAmount	24944	DDIT4	26678166596076128	3	"{""reach"": 3}"
2554	CUL4A	DecreaseAmount	24944	DDIT4	-20113363470843813	1	"{""reach"": 1}"
2554	CUL4A	DecreaseAmount	24944	DDIT4	-33695103884418613	1	"{""medscan"": 1}"
12856	YY1	IncreaseAmount	24944	DDIT4	-8249736715748208	1	"{""reach"": 1}"
12310	TRIP4	DecreaseAmount	24944	DDIT4	-30289633154071881	1	"{""reach"": 1}"
12310	TRIP4	IncreaseAmount	24944	DDIT4	12586587577155478	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	3685	FGF7	22578473031304528	1	"{""reach"": 1}"
1910	CHAF1A	DecreaseAmount	3685	FGF7	21088182691231819	1	"{""reach"": 1}"
8549	BLOC1S6	DecreaseAmount	537	ANXA2	-28867691901263204	1	"{""reach"": 1}"
12856	YY1	DecreaseAmount	14957	PUM1	26750352710543114	3	"{""biopax"": 3}"
11201	SOX5	DecreaseAmount	14957	PUM1	-7212228863607151	1	"{""biopax"": 1}"
23193	THAP10	DecreaseAmount	25965	LRRC49	21962985152700410	1	"{""medscan"": 1}"
4071	GABPA	DecreaseAmount	123	ACP2	-2332888227855879	2	"{""biopax"": 2}"
4172	GATA3	DecreaseAmount	7001	MEIS2	-14806781838477616	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	7001	MEIS2	-23889564110682911	2	"{""biopax"": 2}"
1833	CEBPA	DecreaseAmount	7001	MEIS2	-14354269213915393	2	"{""biopax"": 2}"
11955	ZNF384	DecreaseAmount	7001	MEIS2	-23658314485737382	1	"{""biopax"": 1}"
7132	KMT2A	IncreaseAmount	8845	PER1	17465953494970754	1	"{""reach"": 1}"
3942	MTOR	IncreaseAmount	8845	PER1	-2482724071449768	2	"{""reach"": 2}"
4071	GABPA	DecreaseAmount	8845	PER1	224378195064798	1	"{""biopax"": 1}"
2453	CSNK1E	DecreaseAmount	8845	PER1	9222781880972872	1	"{""signor"": 1}"
2452	CSNK1D	DecreaseAmount	8845	PER1	-10633053047269271	2	"{""signor"": 2}"
2082	CLOCK	IncreaseAmount	8845	PER1	-29933843060195737	1	"{""signor"": 1}"
2082	CLOCK	IncreaseAmount	8845	PER1	23479039792122853	1	"{""signor"": 1}"
2082	CLOCK	DecreaseAmount	8845	PER1	-5232197018387358	2	"{""reach"": 2}"
2082	CLOCK	DecreaseAmount	8845	PER1	20181645274030396	5	"{""reach"": 5}"
2082	CLOCK	DecreaseAmount	8845	PER1	11279152455090717	1	"{""reach"": 1}"
2082	CLOCK	IncreaseAmount	8845	PER1	-4292150767215827	6	"{""reach"": 6}"
2082	CLOCK	IncreaseAmount	8845	PER1	17852301047329945	11	"{""reach"": 11}"
2082	CLOCK	IncreaseAmount	8845	PER1	-16253988955677453	46	"{""medscan"": 3, ""trrust"": 2, ""reach"": 40, ""biopax"": 1}"
1833	CEBPA	DecreaseAmount	8845	PER1	-21556254336951743	3	"{""biopax"": 3}"
4071	GABPA	DecreaseAmount	9262	PPIL3	17394508655288681	1	"{""biopax"": 1}"
5009	HMGA2	IncreaseAmount	4040	FZD2	23326717381813685	1	"{""reach"": 1}"
3498	MECOM	DecreaseAmount	4040	FZD2	17064640915324420	1	"{""biopax"": 1}"
7380	MST1	DecreaseAmount	8140	OPA1	-24848367380463595	1	"{""reach"": 1}"
21645	CHCHD2	IncreaseAmount	8140	OPA1	-15684515859064803	1	"{""reach"": 1}"
17947	THEM4	DecreaseAmount	8140	OPA1	-30145091189313552	1	"{""medscan"": 1}"
14559	STOML2	IncreaseAmount	8140	OPA1	33531395975729668	1	"{""signor"": 1}"
13315	HDAC8	IncreaseAmount	8140	OPA1	18855037520596947	2	"{""reach"": 2}"
16740	ZBTB11	IncreaseAmount	27288	ACSF3	28662076632472652	1	"{""reach"": 1}"
4071	GABPA	DecreaseAmount	19679	AAK1	24541037974889321	2	"{""biopax"": 2}"
12856	YY1	DecreaseAmount	24305	NCAPD2	25665887004420347	1	"{""biopax"": 1}"
7976	NR2F2	DecreaseAmount	30306	PHB2	-18286088556967275	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	30306	PHB2	-7380452872589499	2	"{""biopax"": 2}"
2453	CSNK1E	IncreaseAmount	30306	PHB2	29233254763192634	1	"{""medscan"": 1}"
12856	YY1	DecreaseAmount	30306	PHB2	12259256468384000	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	16986	LMAN2	23553077761598881	1	"{""biopax"": 1}"
3815	FOXI1	DecreaseAmount	14015	CELF4	3423111793074120	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	14015	CELF4	31230422217748746	1	"{""biopax"": 1}"
3942	MTOR	DecreaseAmount	3214	EEF2	-14665547775521058	1	"{""reach"": 1}"
17792	VTI1A	IncreaseAmount	3214	EEF2	15136808714374078	1	"{""reach"": 1}"
12856	YY1	DecreaseAmount	3214	EEF2	35010831724112198	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	24156	PHF21A	21040257691450875	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	24156	PHF21A	-25564804731326031	1	"{""biopax"": 1}"
11201	SOX5	DecreaseAmount	24156	PHF21A	12783763283455328	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	7111	MKNK2	5080963374730556	1	"{""biopax"": 1}"
4071	GABPA	DecreaseAmount	9972	RFC4	-9212004144954671	1	"{""biopax"": 1}"
7132	KMT2A	DecreaseAmount	3498	MECOM	9105701579465061	1	"{""medscan"": 1}"
7132	KMT2A	IncreaseAmount	3498	MECOM	2635640773129253	3	"{""medscan"": 3}"
1833	CEBPA	DecreaseAmount	3498	MECOM	-30893113629341634	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	3498	MECOM	24800923824526530	1	"{""biopax"": 1}"
2453	CSNK1E	DecreaseAmount	2452	CSNK1D	10690870904277525	1	"{""medscan"": 1}"
2453	CSNK1E	IncreaseAmount	2452	CSNK1D	10526331104833951	1	"{""medscan"": 1}"
12856	YY1	DecreaseAmount	14275	MRPL1	-29053549887050372	2	"{""biopax"": 2}"
7976	NR2F2	DecreaseAmount	777	ZFHX3	-30870606850504557	1	"{""biopax"": 1}"
7966	NR1H3	DecreaseAmount	777	ZFHX3	-10611979353490761	1	"{""biopax"": 1}"
3498	MECOM	DecreaseAmount	777	ZFHX3	12556270807150872	1	"{""biopax"": 1}"
1833	CEBPA	DecreaseAmount	777	ZFHX3	26588843326582097	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	555	AP1G1	31999264499331050	3	"{""biopax"": 3}"
4071	GABPA	DecreaseAmount	20041	ZNF408	10470753947524236	1	"{""biopax"": 1}"
11955	ZNF384	DecreaseAmount	20041	ZNF408	-595807411111495	1	"{""biopax"": 1}"
12856	YY1	DecreaseAmount	8966	PIGL	-19797054284321274	2	"{""biopax"": 2}"
4071	GABPA	DecreaseAmount	17877	NMNAT1	-9020113994625420	2	"{""biopax"": 2}"
