source_hgnc_id	source_hgnc_symbol	relation	target_hgnc_id	target_hgnc_symbol	stmt_hash	evidence_count	source_counts	reason_added	source_observed	target_observed
7010	MEN1	DecreaseAmount	9884	RB1	6865155324316497	1	"{""reach"": 1}"	mediator	True	False
9884	RB1	DecreaseAmount	11208	SP3	-883844472761238	1	"{""biopax"": 1}"	mediator	False	True
9884	RB1	IncreaseAmount	11208	SP3	8246522812006928	1	"{""reach"": 1}"	mediator	False	True
12017	TPR	IncreaseAmount	8127	OGT	-1539027957345396	1	"{""reach"": 1}"	mediator	True	False
8127	OGT	IncreaseAmount	11208	SP3	-7406662006806208	1	"{""reach"": 1}"	mediator	False	True
12017	TPR	DecreaseAmount	8800	PDGFB	13978155530048593	1	"{""reach"": 1}"	mediator	True	False
8800	PDGFB	IncreaseAmount	11208	SP3	-26640624214572081	1	"{""reach"": 1}"	mediator	False	True
12379	TSN	IncreaseAmount	8800	PDGFB	-28316285405367626	1	"{""reach"": 1}"	mediator	True	False
8647	PCBP1	DecreaseAmount	7804	NFYA	11051894652299714	1	"{""biopax"": 1}"	mediator	True	False
7804	NFYA	IncreaseAmount	11208	SP3	17047238345572583	1	"{""trrust"": 1}"	mediator	False	True
7553	MYC	DecreaseAmount	11208	SP3	-604371230081840	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	IncreaseAmount	7553	MYC	-20248800387968375	1	"{""reach"": 1}"	mediator	True	False
7010	MEN1	DecreaseAmount	7553	MYC	29912164478392588	2	"{""reach"": 2}"	mediator	True	False
7010	MEN1	IncreaseAmount	7553	MYC	-11610296923708709	9	"{""reach"": 9}"	mediator	True	False
6914	MAZ	DecreaseAmount	11208	SP3	-6550137484618529	1	"{""biopax"": 1}"	mediator	False	True
4010	FUS	IncreaseAmount	6364	KLK3	12102444384477787	1	"{""medscan"": 1}"	mediator	True	False
6364	KLK3	IncreaseAmount	11208	SP3	-2013683733937845	1	"{""reach"": 1}"	mediator	False	True
7010	MEN1	DecreaseAmount	6204	JUN	32324564619559729	1	"{""medscan"": 1}"	mediator	True	False
6204	JUN	IncreaseAmount	11208	SP3	-21312420688616813	1	"{""medscan"": 1}"	mediator	False	True
6204	JUN	DecreaseAmount	11208	SP3	-18273834863301186	1	"{""reach"": 1}"	mediator	False	True
4010	FUS	DecreaseAmount	5992	IL1B	29318043861124446	1	"{""reach"": 1}"	mediator	True	False
5992	IL1B	IncreaseAmount	11208	SP3	-29439710527285113	4	"{""reach"": 3, ""medscan"": 1}"	mediator	False	True
12379	TSN	DecreaseAmount	5992	IL1B	-20248885714807870	1	"{""reach"": 1}"	mediator	True	False
